att,attName,ntdname,attURI,attImage,MyModelClassifications
http://rdf.zapmytrip.com/ns/z.anuradhapuradagobaofthuparama,Dagoba of Thuparama,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6598131-0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Thuparamaya_dagaba.jpg/768px-Thuparamaya_dagaba.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuradagobaofthuparama,Dagoba of Thuparama,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6598131-0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Thuparamaya_dagaba.jpg/768px-Thuparamaya_dagaba.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.anuradhapuradagobaofthuparama,Dagoba of Thuparama,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6598131-0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Thuparamaya_dagaba.jpg/768px-Thuparamaya_dagaba.jpg,http://rdf.zapmytrip.com/ns/classificationnode/temple
http://rdf.zapmytrip.com/ns/z.anuradhapuradagobaofthuparama,Dagoba of Thuparama,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6598182-0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Lovamahapaya_01.jpg/800px-Lovamahapaya_01.jpg,http://rdf.zapmytrip.com/ns/classificationnode/temple
http://rdf.zapmytrip.com/ns/z.anuradhapuradagobaofthuparama,Dagoba of Thuparama,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6598182-0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Lovamahapaya_01.jpg/800px-Lovamahapaya_01.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.anuradhapuradagobaofthuparama,Dagoba of Thuparama,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6598182-0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Lovamahapaya_01.jpg/800px-Lovamahapaya_01.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuradagobaofthuparama,Dagoba of Thuparama,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6604677-0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Anuradhapura_05.jpg/800px-Anuradhapura_05.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuradagobaofthuparama,Dagoba of Thuparama,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6604677-0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Anuradhapura_05.jpg/800px-Anuradhapura_05.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.anuradhapuradagobaofthuparama,Dagoba of Thuparama,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6604677-0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Anuradhapura_05.jpg/800px-Anuradhapura_05.jpg,http://rdf.zapmytrip.com/ns/classificationnode/temple
http://rdf.zapmytrip.com/ns/z.anuradhapuradagobaofthuparama,Dagoba of Thuparama,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6604843-0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Samadhi_Buddha_01.jpg/800px-Samadhi_Buddha_01.jpg,http://rdf.zapmytrip.com/ns/classificationnode/temple
http://rdf.zapmytrip.com/ns/z.anuradhapuradagobaofthuparama,Dagoba of Thuparama,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6604843-0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Samadhi_Buddha_01.jpg/800px-Samadhi_Buddha_01.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuradagobaofthuparama,Dagoba of Thuparama,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6604843-0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Samadhi_Buddha_01.jpg/800px-Samadhi_Buddha_01.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.anuradhapuradagobaofthuparama,Dagoba of Thuparama,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6605539-0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Samadhi_Buddha_02.jpg/800px-Samadhi_Buddha_02.jpg,http://rdf.zapmytrip.com/ns/classificationnode/temple
http://rdf.zapmytrip.com/ns/z.anuradhapuradagobaofthuparama,Dagoba of Thuparama,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6605539-0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Samadhi_Buddha_02.jpg/800px-Samadhi_Buddha_02.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.anuradhapuradagobaofthuparama,Dagoba of Thuparama,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6605539-0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Samadhi_Buddha_02.jpg/800px-Samadhi_Buddha_02.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuratheroyalpalacevijayabahumaligaya,Royal Palace of King Vijayabahu I,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.31034895-0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/A_view_of_Anuradhapura.JPG/800px-A_view_of_Anuradhapura.JPG,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuradagobaofthuparama,Dagoba of Thuparama,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.31034895-0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/A_view_of_Anuradhapura.JPG/800px-A_view_of_Anuradhapura.JPG,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuradagobaofthuparama,Dagoba of Thuparama,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.31034895-0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/A_view_of_Anuradhapura.JPG/800px-A_view_of_Anuradhapura.JPG,http://rdf.zapmytrip.com/ns/classificationnode/temple
http://rdf.zapmytrip.com/ns/z.anuradhapuradagobaofthuparama,Dagoba of Thuparama,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.31034895-0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/A_view_of_Anuradhapura.JPG/800px-A_view_of_Anuradhapura.JPG,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.anuradhapuratheroyalpalacevijayabahumaligaya,Royal Palace of King Vijayabahu I,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.31034895-0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/A_view_of_Anuradhapura.JPG/800px-A_view_of_Anuradhapura.JPG,http://rdf.zapmytrip.com/ns/classificationnode/castles
http://rdf.zapmytrip.com/ns/z.anuradhapuratheroyalpalacevijayabahumaligaya,Royal Palace of King Vijayabahu I,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.31034895-0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/A_view_of_Anuradhapura.JPG/800px-A_view_of_Anuradhapura.JPG,http://rdf.zapmytrip.com/ns/classificationnode/na
http://rdf.zapmytrip.com/ns/z.anuradhapuratheroyalpalacevijayabahumaligaya,Royal Palace of King Vijayabahu I,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.31034895-0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/A_view_of_Anuradhapura.JPG/800px-A_view_of_Anuradhapura.JPG,http://rdf.zapmytrip.com/ns/classificationnode/ancientruins
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6572270-0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Isurumuniya_temple_02.jpg/800px-Isurumuniya_temple_02.jpg,http://rdf.zapmytrip.com/ns/classificationnode/pointsofinterestlandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6572270-0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Isurumuniya_temple_02.jpg/800px-Isurumuniya_temple_02.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6572270-0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Isurumuniya_temple_02.jpg/800px-Isurumuniya_temple_02.jpg,http://rdf.zapmytrip.com/ns/classificationnode/temple
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6572270-0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Isurumuniya_temple_02.jpg/800px-Isurumuniya_temple_02.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6572279-0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Isurumuniya_temple_03.jpg/800px-Isurumuniya_temple_03.jpg,http://rdf.zapmytrip.com/ns/classificationnode/pointsofinterestlandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6572279-0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Isurumuniya_temple_03.jpg/800px-Isurumuniya_temple_03.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6572279-0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Isurumuniya_temple_03.jpg/800px-Isurumuniya_temple_03.jpg,http://rdf.zapmytrip.com/ns/classificationnode/temple
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6572279-0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Isurumuniya_temple_03.jpg/800px-Isurumuniya_temple_03.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6590411-0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Isurumuniya_Buddha.jpg/800px-Isurumuniya_Buddha.jpg,http://rdf.zapmytrip.com/ns/classificationnode/pointsofinterestlandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6590411-0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Isurumuniya_Buddha.jpg/800px-Isurumuniya_Buddha.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6590411-0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Isurumuniya_Buddha.jpg/800px-Isurumuniya_Buddha.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.6590411-0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Isurumuniya_Buddha.jpg/800px-Isurumuniya_Buddha.jpg,http://rdf.zapmytrip.com/ns/classificationnode/temple
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.46082923-0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Isurumuniya_Rock_Temple_%281%29.jpg/800px-Isurumuniya_Rock_Temple_%281%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/pointsofinterestlandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.46082923-0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Isurumuniya_Rock_Temple_%281%29.jpg/800px-Isurumuniya_Rock_Temple_%281%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.46082923-0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Isurumuniya_Rock_Temple_%281%29.jpg/800px-Isurumuniya_Rock_Temple_%281%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.46082923-0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Isurumuniya_Rock_Temple_%281%29.jpg/800px-Isurumuniya_Rock_Temple_%281%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/temple
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.46082923-1,https://upload.wikimedia.org/wikipedia/commons/thumb/archive/d/de/20160104095808%21Isurumuniya_Rock_Temple_%281%29.jpg/800px-Isurumuniya_Rock_Temple_%281%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/temple
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.46082923-1,https://upload.wikimedia.org/wikipedia/commons/thumb/archive/d/de/20160104095808%21Isurumuniya_Rock_Temple_%281%29.jpg/800px-Isurumuniya_Rock_Temple_%281%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/pointsofinterestlandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.46082923-1,https://upload.wikimedia.org/wikipedia/commons/thumb/archive/d/de/20160104095808%21Isurumuniya_Rock_Temple_%281%29.jpg/800px-Isurumuniya_Rock_Temple_%281%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.46082923-1,https://upload.wikimedia.org/wikipedia/commons/thumb/archive/d/de/20160104095808%21Isurumuniya_Rock_Temple_%281%29.jpg/800px-Isurumuniya_Rock_Temple_%281%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.46082930-0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Isurumuniya_Rock_Temple_%282%29.jpg/800px-Isurumuniya_Rock_Temple_%282%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.46082930-0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Isurumuniya_Rock_Temple_%282%29.jpg/800px-Isurumuniya_Rock_Temple_%282%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/pointsofinterestlandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.46082930-0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Isurumuniya_Rock_Temple_%282%29.jpg/800px-Isurumuniya_Rock_Temple_%282%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.46082930-0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Isurumuniya_Rock_Temple_%282%29.jpg/800px-Isurumuniya_Rock_Temple_%282%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/temple
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.46082930-1,https://upload.wikimedia.org/wikipedia/commons/thumb/archive/6/6a/20160104095202%21Isurumuniya_Rock_Temple_%282%29.jpg/800px-Isurumuniya_Rock_Temple_%282%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.46082930-1,https://upload.wikimedia.org/wikipedia/commons/thumb/archive/6/6a/20160104095202%21Isurumuniya_Rock_Temple_%282%29.jpg/800px-Isurumuniya_Rock_Temple_%282%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/temple
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.46082930-1,https://upload.wikimedia.org/wikipedia/commons/thumb/archive/6/6a/20160104095202%21Isurumuniya_Rock_Temple_%282%29.jpg/800px-Isurumuniya_Rock_Temple_%282%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/pointsofinterestlandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.46082930-1,https://upload.wikimedia.org/wikipedia/commons/thumb/archive/6/6a/20160104095202%21Isurumuniya_Rock_Temple_%282%29.jpg/800px-Isurumuniya_Rock_Temple_%282%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.46082939-0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Isurumuniya_Rock_Temple_%285%29.jpg/800px-Isurumuniya_Rock_Temple_%285%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.46082939-0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Isurumuniya_Rock_Temple_%285%29.jpg/800px-Isurumuniya_Rock_Temple_%285%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/temple
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.46082939-0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Isurumuniya_Rock_Temple_%285%29.jpg/800px-Isurumuniya_Rock_Temple_%285%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/pointsofinterestlandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.46082939-0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Isurumuniya_Rock_Temple_%285%29.jpg/800px-Isurumuniya_Rock_Temple_%285%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.46082939-1,https://upload.wikimedia.org/wikipedia/commons/thumb/archive/2/2e/20160103172041%21Isurumuniya_Rock_Temple_%285%29.jpg/800px-Isurumuniya_Rock_Temple_%285%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.46082939-1,https://upload.wikimedia.org/wikipedia/commons/thumb/archive/2/2e/20160103172041%21Isurumuniya_Rock_Temple_%285%29.jpg/800px-Isurumuniya_Rock_Temple_%285%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/temple
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.46082939-1,https://upload.wikimedia.org/wikipedia/commons/thumb/archive/2/2e/20160103172041%21Isurumuniya_Rock_Temple_%285%29.jpg/800px-Isurumuniya_Rock_Temple_%285%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.46082939-1,https://upload.wikimedia.org/wikipedia/commons/thumb/archive/2/2e/20160103172041%21Isurumuniya_Rock_Temple_%285%29.jpg/800px-Isurumuniya_Rock_Temple_%285%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/pointsofinterestlandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.56713428-0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Isrumuniya_lovers_4-6_.cent._A-D_in_Anuradhapura_Museum_%281%29.jpg/760px-Isrumuniya_lovers_4-6_.cent._A-D_in_Anuradhapura_Museum_%281%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.56713428-0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Isrumuniya_lovers_4-6_.cent._A-D_in_Anuradhapura_Museum_%281%29.jpg/760px-Isrumuniya_lovers_4-6_.cent._A-D_in_Anuradhapura_Museum_%281%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.56713428-0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Isrumuniya_lovers_4-6_.cent._A-D_in_Anuradhapura_Museum_%281%29.jpg/760px-Isrumuniya_lovers_4-6_.cent._A-D_in_Anuradhapura_Museum_%281%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/temple
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.56713428-0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Isrumuniya_lovers_4-6_.cent._A-D_in_Anuradhapura_Museum_%281%29.jpg/760px-Isrumuniya_lovers_4-6_.cent._A-D_in_Anuradhapura_Museum_%281%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/pointsofinterestlandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.56713428-1,https://upload.wikimedia.org/wikipedia/commons/thumb/archive/2/2f/20170301140549%21Isrumuniya_lovers_4-6_.cent._A-D_in_Anuradhapura_Museum_%281%29.jpg/760px-Isrumuniya_lovers_4-6_.cent._A-D_in_Anuradhapura_Museum_%281%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.56713428-1,https://upload.wikimedia.org/wikipedia/commons/thumb/archive/2/2f/20170301140549%21Isrumuniya_lovers_4-6_.cent._A-D_in_Anuradhapura_Museum_%281%29.jpg/760px-Isrumuniya_lovers_4-6_.cent._A-D_in_Anuradhapura_Museum_%281%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.56713428-1,https://upload.wikimedia.org/wikipedia/commons/thumb/archive/2/2f/20170301140549%21Isrumuniya_lovers_4-6_.cent._A-D_in_Anuradhapura_Museum_%281%29.jpg/760px-Isrumuniya_lovers_4-6_.cent._A-D_in_Anuradhapura_Museum_%281%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/temple
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.56713428-1,https://upload.wikimedia.org/wikipedia/commons/thumb/archive/2/2f/20170301140549%21Isrumuniya_lovers_4-6_.cent._A-D_in_Anuradhapura_Museum_%281%29.jpg/760px-Isrumuniya_lovers_4-6_.cent._A-D_in_Anuradhapura_Museum_%281%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/pointsofinterestlandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.56713438-0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Isrumuniya_lovers_4-6_.cent._A-D_in_Anuradhapura_Museum_%282%29.jpg/680px-Isrumuniya_lovers_4-6_.cent._A-D_in_Anuradhapura_Museum_%282%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/pointsofinterestlandmarks
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.56713438-0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Isrumuniya_lovers_4-6_.cent._A-D_in_Anuradhapura_Museum_%282%29.jpg/680px-Isrumuniya_lovers_4-6_.cent._A-D_in_Anuradhapura_Museum_%282%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/temple
http://rdf.zapmytrip.com/ns/z.anuradhapuraisurumuniyatemple,Isurumuniya Temple,Anuradhapura,http://rdf.zapmytrip.com/ns/wid.56713438-0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Isrumuniya_lovers_4-6_.cent._A-D_in_Anuradhapura_Museum_%282%29.jpg/680px-Isrumuniya_lovers_4-6_.cent._A-D_in_Anuradhapura_Museum_%282%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
